Mod:Item:MetaData, Localized Name
hbm:rbmk_pellet_les:0, LES Fuel Pellet
hbm:rbmk_pellet_les:1, LES Fuel Pellet
hbm:rbmk_pellet_les:2, LES Fuel Pellet
hbm:rbmk_pellet_les:3, LES Fuel Pellet
hbm:rbmk_pellet_les:4, LES Fuel Pellet
hbm:rbmk_pellet_les:5, LES Fuel Pellet
hbm:rbmk_pellet_les:6, LES Fuel Pellet
hbm:rbmk_pellet_les:7, LES Fuel Pellet
hbm:rbmk_pellet_les:8, LES Fuel Pellet
hbm:rbmk_pellet_les:9, LES Fuel Pellet
hbm:rbmk_pellet_mes:0, MES Fuel Pellet
hbm:rbmk_pellet_mes:1, MES Fuel Pellet
hbm:rbmk_pellet_mes:2, MES Fuel Pellet
hbm:rbmk_pellet_mes:3, MES Fuel Pellet
hbm:rbmk_pellet_mes:4, MES Fuel Pellet
hbm:rbmk_pellet_mes:5, MES Fuel Pellet
hbm:rbmk_pellet_mes:6, MES Fuel Pellet
hbm:rbmk_pellet_mes:7, MES Fuel Pellet
hbm:rbmk_pellet_mes:8, MES Fuel Pellet
hbm:rbmk_pellet_mes:9, MES Fuel Pellet
hbm:rbmk_pellet_hes:0, HES Fuel Pellet
hbm:rbmk_pellet_hes:1, HES Fuel Pellet
hbm:rbmk_pellet_hes:2, HES Fuel Pellet
hbm:rbmk_pellet_hes:3, HES Fuel Pellet
hbm:rbmk_pellet_hes:4, HES Fuel Pellet
hbm:rbmk_pellet_hes:5, HES Fuel Pellet
hbm:rbmk_pellet_hes:6, HES Fuel Pellet
hbm:rbmk_pellet_hes:7, HES Fuel Pellet
hbm:rbmk_pellet_hes:8, HES Fuel Pellet
hbm:rbmk_pellet_hes:9, HES Fuel Pellet
hbm:rbmk_pellet_leaus:0, LEAus Fuel Pellet
hbm:rbmk_pellet_leaus:1, LEAus Fuel Pellet
hbm:rbmk_pellet_leaus:2, LEAus Fuel Pellet
hbm:rbmk_pellet_leaus:3, LEAus Fuel Pellet
hbm:rbmk_pellet_leaus:4, LEAus Fuel Pellet
hbm:rbmk_pellet_leaus:5, LEAus Fuel Pellet
hbm:rbmk_pellet_leaus:6, LEAus Fuel Pellet
hbm:rbmk_pellet_leaus:7, LEAus Fuel Pellet
hbm:rbmk_pellet_leaus:8, LEAus Fuel Pellet
hbm:rbmk_pellet_leaus:9, LEAus Fuel Pellet
hbm:rbmk_pellet_heaus:0, HEAus Fuel Pellet
hbm:rbmk_pellet_heaus:1, HEAus Fuel Pellet
hbm:rbmk_pellet_heaus:2, HEAus Fuel Pellet
hbm:rbmk_pellet_heaus:3, HEAus Fuel Pellet
hbm:rbmk_pellet_heaus:4, HEAus Fuel Pellet
hbm:rbmk_pellet_heaus:5, HEAus Fuel Pellet
hbm:rbmk_pellet_heaus:6, HEAus Fuel Pellet
hbm:rbmk_pellet_heaus:7, HEAus Fuel Pellet
hbm:rbmk_pellet_heaus:8, HEAus Fuel Pellet
hbm:rbmk_pellet_heaus:9, HEAus Fuel Pellet
hbm:rbmk_pellet_unobtainium:0, Unobtainium Neutron Rod
hbm:rbmk_pellet_unobtainium:1, Unobtainium Neutron Rod
hbm:rbmk_pellet_unobtainium:2, Unobtainium Neutron Rod
hbm:rbmk_pellet_unobtainium:3, Unobtainium Neutron Rod
hbm:rbmk_pellet_unobtainium:4, Unobtainium Neutron Rod
hbm:rbmk_pellet_unobtainium:5, Unobtainium Neutron Rod
hbm:rbmk_pellet_unobtainium:6, Unobtainium Neutron Rod
hbm:rbmk_pellet_unobtainium:7, Unobtainium Neutron Rod
hbm:rbmk_pellet_unobtainium:8, Unobtainium Neutron Rod
hbm:rbmk_pellet_unobtainium:9, Unobtainium Neutron Rod
hbm:rbmk_pellet_po210be:0, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_po210be:1, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_po210be:2, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_po210be:3, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_po210be:4, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_po210be:5, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_po210be:6, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_po210be:7, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_po210be:8, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_po210be:9, Po210Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:0, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:1, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:2, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:3, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:4, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:5, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:6, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:7, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:8, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_ra226be:9, Ra226Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:0, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:1, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:2, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:3, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:4, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:5, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:6, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:7, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:8, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_pu238be:9, Pu238Be Neutron Source Pellet
hbm:rbmk_pellet_balefire_gold:0, Flashgold Fuel Pellet
hbm:rbmk_pellet_balefire_gold:1, Flashgold Fuel Pellet
hbm:rbmk_pellet_balefire_gold:2, Flashgold Fuel Pellet
hbm:rbmk_pellet_balefire_gold:3, Flashgold Fuel Pellet
hbm:rbmk_pellet_balefire_gold:4, Flashgold Fuel Pellet
hbm:rbmk_pellet_balefire_gold:5, Flashgold Fuel Pellet
hbm:rbmk_pellet_balefire_gold:6, Flashgold Fuel Pellet
hbm:rbmk_pellet_balefire_gold:7, Flashgold Fuel Pellet
hbm:rbmk_pellet_balefire_gold:8, Flashgold Fuel Pellet
hbm:rbmk_pellet_balefire_gold:9, Flashgold Fuel Pellet
hbm:rbmk_pellet_flashlead:0, Flashlead Fuel Pellet
hbm:rbmk_pellet_flashlead:1, Flashlead Fuel Pellet
hbm:rbmk_pellet_flashlead:2, Flashlead Fuel Pellet
hbm:rbmk_pellet_flashlead:3, Flashlead Fuel Pellet
hbm:rbmk_pellet_flashlead:4, Flashlead Fuel Pellet
hbm:rbmk_pellet_flashlead:5, Flashlead Fuel Pellet
hbm:rbmk_pellet_flashlead:6, Flashlead Fuel Pellet
hbm:rbmk_pellet_flashlead:7, Flashlead Fuel Pellet
hbm:rbmk_pellet_flashlead:8, Flashlead Fuel Pellet
hbm:rbmk_pellet_flashlead:9, Flashlead Fuel Pellet
hbm:rbmk_pellet_balefire:0, Balefire Fuel Pellet
hbm:rbmk_pellet_balefire:1, Balefire Fuel Pellet
hbm:rbmk_pellet_balefire:2, Balefire Fuel Pellet
hbm:rbmk_pellet_balefire:3, Balefire Fuel Pellet
hbm:rbmk_pellet_balefire:4, Balefire Fuel Pellet
hbm:rbmk_pellet_balefire:5, Balefire Fuel Pellet
hbm:rbmk_pellet_balefire:6, Balefire Fuel Pellet
hbm:rbmk_pellet_balefire:7, Balefire Fuel Pellet
hbm:rbmk_pellet_balefire:8, Balefire Fuel Pellet
hbm:rbmk_pellet_balefire:9, Balefire Fuel Pellet
hbm:rbmk_pellet_drx:0, §cDigamma Fuel Pellet§r
hbm:rbmk_pellet_drx:1, §cDigamma Fuel Pellet§r
hbm:rbmk_pellet_drx:2, §cDigamma Fuel Pellet§r
hbm:rbmk_pellet_drx:3, §cDigamma Fuel Pellet§r
hbm:rbmk_pellet_drx:4, §cDigamma Fuel Pellet§r
hbm:rbmk_pellet_drx:5, §cDigamma Fuel Pellet§r
hbm:rbmk_pellet_drx:6, §cDigamma Fuel Pellet§r
hbm:rbmk_pellet_drx:7, §cDigamma Fuel Pellet§r
hbm:rbmk_pellet_drx:8, §cDigamma Fuel Pellet§r
hbm:rbmk_pellet_drx:9, §cDigamma Fuel Pellet§r
hbm:rbmk_fuel_empty, Empty RBMK Fuel Rod
hbm:rbmk_fuel_ueu, NU RBMK Fuel Rod
hbm:rbmk_fuel_meu, MEU RBMK Fuel Rod
hbm:rbmk_fuel_heu233, HEU-233 RBMK Fuel Rod
hbm:rbmk_fuel_heu235, HEU-235 RBMK Fuel Rod
hbm:rbmk_fuel_thmeu, ThMEU RBMK Fuel Rod
hbm:rbmk_fuel_lep, LEP-239 RBMK Fuel Rod
hbm:rbmk_fuel_mep, MEP-239 RBMK Fuel Rod
hbm:rbmk_fuel_hep, HEP-239 RBMK Fuel Rod
hbm:rbmk_fuel_hep241, HEP-241 RBMK Fuel Rod
hbm:rbmk_fuel_lea, LEA RBMK Fuel Rod
hbm:rbmk_fuel_mea, MEA RBMK Fuel Rod
hbm:rbmk_fuel_hea241, HEA-241 RBMK Fuel Rod
hbm:rbmk_fuel_hea242, HEA-242 RBMK Fuel Rod
hbm:rbmk_fuel_men, MEN RBMK Fuel Rod
hbm:rbmk_fuel_hen, HEN RBMK Fuel Rod
hbm:rbmk_fuel_mox, MOX RBMK Fuel Rod
hbm:rbmk_fuel_les, LES RBMK Fuel Rod
hbm:rbmk_fuel_mes, MES RBMK Fuel Rod
hbm:rbmk_fuel_hes, HES RBMK Fuel Rod
hbm:rbmk_fuel_leaus, LEAus RBMK Fuel Rod
hbm:rbmk_fuel_heaus, HEAus RBMK Fuel Rod
hbm:rbmk_fuel_unobtainium, Unobtainium RBMK Neutron Rod
hbm:rbmk_fuel_ra226be, Ra226Be RBMK Neutron Source
hbm:rbmk_fuel_po210be, Po210Be RBMK Neutron Source
hbm:rbmk_fuel_pu238be, Pu238Be RBMK Neutron Source
hbm:rbmk_fuel_balefire_gold, Flashgold RBMK Fuel Rod
hbm:rbmk_fuel_flashlead, Flashlead RBMK Fuel Rod
hbm:rbmk_fuel_zfb_bismuth, Bismuth-209 RBMK ZFB Rod
hbm:rbmk_fuel_zfb_pu241, Pu-241 RBMK ZFB Rod
hbm:rbmk_fuel_zfb_am_mix, Fuel Grade Americium RBMK ZFB Rod
hbm:rbmk_fuel_balefire, Balefire RBMK Fuel Rod
hbm:rbmk_fuel_drx, §cDigamma RBMK Fuel Rod§r
hbm:pellet_schrabidium, Pure Schrabidium Watz Pellet
hbm:pellet_hes, HES Watz Pellet
hbm:pellet_mes, MES Watz Pellet
hbm:pellet_les, LES Watz Pellet
hbm:pellet_beryllium, Beryllium Moderator Pellet
hbm:pellet_neptunium, Neptunium Watz Pellet
hbm:pellet_lead, Lead Reflector Pellet
hbm:pellet_advanced, Advanced Watz Performance Improver
hbm:particle_empty, Empty Particle Capsule
hbm:particle_hydrogen, Hydrogen Ion Capsule
hbm:particle_copper, Copper Ion Capsule
hbm:particle_lead, Lead Ion Capsule
hbm:particle_aproton, Antiproton Capsule
hbm:particle_aelectron, Positron Capsule
hbm:particle_muon, Muon Capsule
hbm:particle_amat, Antimatter Capsule
hbm:particle_aschrab, Antischrabidium Capsule
hbm:particle_higgs, Higgs Boson Capsule
hbm:particle_tachyon, Tachyon Capsule
hbm:particle_dark, Dark Matter Capsule
hbm:particle_strange, Strange Quark Capsule
hbm:particle_sparkticle, Sparkticle Capsule
hbm:particle_digamma, §cThe Digamma Particle§r
hbm:capsule_empty, Empty Capsule
hbm:capsule_xen, Xen Capsule
hbm:capsule_sing_tiny, Tiny Singularity Capsule
hbm:capsule_sing_counter_tiny, Tiny Contained Counter-Resonant Singularity Capsule
hbm:capsule_sing_super_tiny, Tiny Superheated Resonating Singularity Capsule
hbm:capsule_hole_tiny, Tiny Black Hole Capsule
hbm:capsule_sing_spark_tiny, Tiny Quasar Capsule
hbm:singularity, Singularity Capsule
hbm:singularity_counter_resonant, Contained Counter-Resonant Singularity Capsule
hbm:singularity_super_heated, Superheated Resonating Singularity Capsule
hbm:black_hole, Black Hole Capsule
hbm:singularity_spark, Quasar Capsule
hbm:pellet_antimatter, Antimatter Cluster
hbm:crystal_xen, Artificial Xen Crystal
hbm:crystal_energy, Energy Crystal
hbm:pellet_coolant, Coolant Cluster
hbm:key, Key
hbm:key_red, Red Key
hbm:key_kit, Key Imitation Kit
hbm:key_fake, Counterfeit Key
hbm:pin, Bobby Pin
hbm:padlock_rusty, Rusty Padlock
hbm:padlock, Padlock
hbm:padlock_reinforced, Reinforced Padlock
hbm:padlock_unbreakable, Unbreakable Padlock
hbm:mech_key, Large Silver Key
hbm:ams_catalyst_blank, Blank DFC Catalyst
hbm:ams_catalyst_iron, Iron DFC Catalyst
hbm:ams_catalyst_copper, Copper DFC Catalyst
hbm:ams_catalyst_aluminium, Aluminium DFC Catalyst
hbm:ams_catalyst_lithium, Lithium DFC Catalyst
hbm:ams_catalyst_beryllium, Beryllium DFC Catalyst
hbm:ams_catalyst_tungsten, Tungsten DFC Catalyst
hbm:ams_catalyst_cobalt, Cobalt DFC Catalyst
hbm:ams_catalyst_niobium, Niobium DFC Catalyst
hbm:ams_catalyst_cerium, Cerium DFC Catalyst
hbm:ams_catalyst_thorium, Thorium DFC Catalyst
hbm:ams_catalyst_strontium, Strontium DFC Catalyst
hbm:ams_catalyst_caesium, Caeseium DFC Catalyst
hbm:ams_catalyst_schrabidium, Schrabidium DFC Catalyst
hbm:ams_catalyst_euphemium, Euphemium DFC Catalyst
hbm:ams_catalyst_dineutronium, Dineutronium DFC Catalyst
hbm:ams_focus_blank, Blank Stabilizer Lens
hbm:ams_lens, Stabilizer Lens
hbm:ams_focus_limiter, Limiting Stabilizer Lens
hbm:ams_focus_booster, Boosting Stabilizer Lens
hbm:ams_focus_omega, UNDEFINED Stabilizer Lens
hbm:ams_core_sing, Vibrant Singularity (DFC Core)
hbm:ams_core_wormhole, Tiny Wormhole (DFC Core)
hbm:ams_core_eyeofharmony, Eye of Harmony (DFC Core)
hbm:ams_core_thingy, Thingy (DFC Core)
hbm:ams_muzzle, Ray-Emission Muzzle
hbm:fluid_icon:0, Water
hbm:fluid_icon:0, Lava
hbm:fluid_icon:0, Molten Iron
hbm:fluid_icon:0, Molten Gold
hbm:fluid_icon:0, Molten Pigiron
hbm:fluid_icon:0, Molten Cobalt
hbm:fluid_icon:0, Molten Ardite
hbm:fluid_icon:0, Molten Manyullyn
hbm:fluid_icon:0, Molten Knightslime
hbm:fluid_icon:0, Molten Aluminum Brass
hbm:fluid_icon:0, Molten Brass
hbm:fluid_icon:0, Molten Copper
hbm:fluid_icon:0, Molten Tin
hbm:fluid_icon:0, Molten Bronze
hbm:fluid_icon:0, Molten Zinc
hbm:fluid_icon:0, Molten Lead
hbm:fluid_icon:0, Molten Nickel
hbm:fluid_icon:0, Molten Silver
hbm:fluid_icon:0, Molten Electrum
hbm:fluid_icon:0, Molten Steel
hbm:fluid_icon:0, Molten Aluminum
hbm:fluid_icon:0, Liquid Hydrogen
hbm:fluid_icon:0, Liquid Oxygen
hbm:fluid_icon:0, Liquid Chlorine
hbm:fluid_icon:0, Liquid Sulfur Dioxide
hbm:fluid_icon:0, Liquid Sulfur Trioxide
hbm:fluid_icon:0, Sulfuric Acid
hbm:fluid_icon:0, Liquid Hydrogen Chloride
hbm:fluid_icon:0, Liquid Ethylene
hbm:fluid_icon:0, Liquid Sodium
hbm:fluid_icon:0, Brine
hbm:fluid_icon:0, Liquid Deuterium
hbm:fluid_icon:0, Liquid Tritium
hbm:fluid_icon:0, Liquid D-T Fuel
hbm:fluid_icon:0, Liquid Lithium
hbm:fluid_icon:0, Heavy Water
hbm:fluid_icon:0, Steam
hbm:fluid_icon:0, Evil Infused Iron
hbm:fluid_icon:0, Enchanted Metal
hbm:fluid_icon:0, Molten Demon Metal
hbm:fluid_icon:0, Low-Pressure Steam
hbm:fluid_icon:0, Dense Steam
hbm:fluid_icon:0, Super Dense Steam
hbm:fluid_icon:0, Ultra Dense Steam
hbm:fluid_icon:0, Coolant
hbm:fluid_icon:0, Hot Coolant
hbm:fluid_icon:0, Deuterium
hbm:fluid_icon:0, Tritium
hbm:fluid_icon:0, Crude Oil
hbm:fluid_icon:0, Hot Crude Oil
hbm:fluid_icon:0, Cracked Oil
hbm:fluid_icon:0, Hot Cracked Oil
hbm:fluid_icon:0, Heavy Oil
hbm:fluid_icon:0, Bitumen
hbm:fluid_icon:0, Industrial Oil
hbm:fluid_icon:0, Heating Oil
hbm:fluid_icon:0, Reclaimed Industrial Oil
hbm:fluid_icon:0, Petroil
hbm:fluid_icon:0, Fracking Solution
hbm:fluid_icon:0, Engine Lubricant
hbm:fluid_icon:0, Naphtha
hbm:fluid_icon:0, Diesel
hbm:fluid_icon:0, Light Oil
hbm:fluid_icon:0, Kerosene
hbm:fluid_icon:0, Natural Gas
hbm:fluid_icon:0, Petroleum Gas
hbm:fluid_icon:0, Aromatic Hydrocarbons
hbm:fluid_icon:0, Unsaturated Hydrocarbons
hbm:fluid_icon:0, Biogas
hbm:fluid_icon:0, Biofuel
hbm:fluid_icon:0, Ethanol
hbm:fluid_icon:0, Fish Oil
hbm:fluid_icon:0, Sunflower Seed Oil
hbm:fluid_icon:0, Colloid
hbm:fluid_icon:0, NITAN© 100 Octane Super Fuel
hbm:fluid_icon:0, Uranium Hexafluoride
hbm:fluid_icon:0, Plutonium Hexafluoride
hbm:fluid_icon:0, Schrabidium Trisulfide
hbm:fluid_icon:0, Antimatter
hbm:fluid_icon:0, Antischrabidium
hbm:fluid_icon:0, Hydrogen Peroxide
hbm:fluid_icon:0, Sulfuric Acid
hbm:fluid_icon:0, Nitric Acid
hbm:fluid_icon:0, Solvent
hbm:fluid_icon:0, High-Performance Solvent
hbm:fluid_icon:0, Nitroglycerin
hbm:fluid_icon:0, Osmiridic Solution
hbm:fluid_icon:0, Watz Mud
hbm:fluid_icon:0, Cryogel
hbm:fluid_icon:0, Liquid Hydrogen
hbm:fluid_icon:0, Liquid Oxygen
hbm:fluid_icon:0, Xenon Gas
hbm:fluid_icon:0, Balefire Rocket Fuel
hbm:fluid_icon:0, Mercury
hbm:fluid_icon:0, Deuterium-Tritium Plasma
hbm:fluid_icon:0, Hydrogen-Deuterium Plasma
hbm:fluid_icon:0, Hydrogen-Tritium Plasma
hbm:fluid_icon:0, Plutonium-Tritium Plasma
hbm:fluid_icon:0, Xenon-Mercury Plasma
hbm:fluid_icon:0, Balefire Plasma
hbm:fluid_icon:0, UU-Matter
hbm:fluid_icon:0, Pandemonium(III)tantalite Solution
hbm:fluid_icon:0, Liquid Nuclear Waste
hbm:fluid_icon:0, Gaseous Nuclear Waste
hbm:fluid_icon:0, Leaded Gasoline
hbm:fluid_icon:0, XP Juice
hbm:fluid_icon:0, Sellaline
hbm:fluid_icon:0, Radiated Water
hbm:fluid_icon:0, Oxidized Watz Mud
hbm:fluid_icon:0, Schrabidic Acid
hbm:fluid_icon:0, Corium
hbm:fluid_icon:0, Volcanic Lava
hbm:fluid_icon:0, Seared Stone
hbm:fluid_icon:0, Molten Obsidian
hbm:fluid_icon:0, Molten Clay
hbm:fluid_icon:0, Liquid Dirt
hbm:fluid_icon:0, Molten Emerald
hbm:fluid_icon:0, Molten Glass
hbm:fluid_icon:0, Blood
hbm:fluid_icon:0, Milk
hbm:fluid_icon:0, Liquid Blue Slime
hbm:fluid_icon:0, Liquid Purple Slime
hbm:gadget_explosive, First Generation Explosive Lens
hbm:gadget_explosive8, Bundle of First Generation Implosion Propellant
hbm:gadget_wireing, Wiring
hbm:gadget_core, Plutonium Core
hbm:boy_shielding, Neutron Shielding
hbm:boy_target, Subcritical U235 Target
hbm:boy_bullet, U235 Projectile
hbm:boy_propellant, Propellant
hbm:boy_igniter, Bomb Igniter
hbm:man_core, Plutonium Core
hbm:man_explosive, Explosive Lens
hbm:man_explosive8, Bundle of Implosion Propellant
hbm:man_igniter, Bomb Igniter
hbm:mike_core, Uranium Coated Deuterium Tank
hbm:mike_deut, Deuterium Tank
hbm:mike_cooling_unit, Deuterium Cooling Unit
hbm:tsar_core, Tsar Bomba Core
hbm:fleija_igniter, Pulse Igniter
hbm:fleija_propellant, Schrabidium Propellant
hbm:fleija_core, F.L.E.I.J.A. Uranium 235 Charge
hbm:solinium_core, Semi-Stable Solinium Core
hbm:solinium_igniter, SOL Pulse Igniter
hbm:solinium_propellant, SOL Compression Charge
hbm:n2_charge, Large Explosive Charge
hbm:egg_balefire_shard, Balefire Shard
hbm:egg_balefire, Balefire Egg
hbm:custom_tnt, Custom Nuke Explosive Charge
hbm:custom_nuke, Custom Nuke Nuclear Rod
hbm:custom_hydro, Custom Nuke Hydrogen Rod
hbm:custom_amat, Custom Nuke Balefire Rod
hbm:custom_dirty, Custom Nuke Dirty Rod
hbm:custom_schrab, Custom Nuke Schrabidium Rod
hbm:custom_sol, Custom Nuke Solinium Rod
hbm:custom_euph, Custom Nuke Anti-Mass Rod
hbm:custom_fall, Custom Nuke Drop Upgrade
hbm:grenade_kit, Grenade Kit
hbm:gadget_kit, The Gadget Kit
hbm:boy_kit, Little Boy Kit
hbm:man_kit, Fat Man Kit
hbm:mike_kit, Ivy Mike Kit
hbm:tsar_kit, Tsar Bomba Kit
hbm:prototype_kit, Prototype Kit
hbm:fleija_kit, F.L.E.I.J.A. Kit
hbm:solinium_kit, Solinium Kit
hbm:balefire_kit, Balefire Bomb Kit
hbm:multi_kit, Multi Purpose Bomb Kit
hbm:custom_kit, Custom Nuke Kit
hbm:missile_kit, Missile Kit
hbm:t45_kit, T45 Power Armor Kit
hbm:hazmat_kit, Hazmat Kit
hbm:hazmat_red_kit, Advanced Hazmat Kit
hbm:hazmat_grey_kit, High-Performance Hazmat Kit
hbm:nuke_starter_kit, Atomic Science Starter Kit
hbm:nuke_advanced_kit, Atomic Science Advanced Kit
hbm:loot_10, Size 10 Missile Loot Crate
hbm:loot_15, Size 15 Missile Loot Crate
hbm:loot_misc, General Missile Loot Crate
hbm:sat_mapper, Surface Mapping Satellite
hbm:sat_scanner, Satellite with Depth-Resource Scanning Module
hbm:sat_radar, Radar Survey Satellite
hbm:sat_laser, Orbital Death Ray
hbm:sat_foeq, PEAF - Mk.I FOEQ Duna Probe with experimental Nuclear Propulsion
hbm:sat_resonator, Xenium Resonator Satellite
hbm:sat_miner, Asteroid Mining Ship
hbm:sat_gerald, Gerald The Construction Android
hbm:sat_chip, Satellite ID-Chip
hbm:sat_interface, Satellite Control Interface
hbm:sat_coord, Satellite Designator												 
hbm:designator, Short Range Target Designator
hbm:designator_range, Long Range Target Designator
hbm:designator_manual, Manual Target Designator
hbm:missile_assembly, Small Missile Assembly
hbm:missile_generic, High Explosive Missile
hbm:missile_strong, Strong HE Missile
hbm:missile_burst, Spare Missile
hbm:missile_incendiary, Incendiary Missile
hbm:missile_incendiary_strong, Strong Incendiary Missile
hbm:missile_inferno, Inferno Missile G.R.N. Mk.II
hbm:missile_cluster, Cluster Missile
hbm:missile_cluster_strong, Strong Cluster Missile
hbm:missile_rain, Bomblet Rain
hbm:missile_buster, Bunker Buster
hbm:missile_buster_strong, Enhanced Bunker Buster
hbm:missile_drill, The Concrete Cracker
hbm:missile_n2, N² Missile
hbm:missile_nuclear, Nuclear Missile
hbm:missile_nuclear_cluster, Thermonuclear Missile
hbm:missile_volcano, Tectonic Missile
hbm:missile_endo, Endothermic Missile
hbm:missile_exo, Exothermic Missile
hbm:missile_doomsday, Doomsday Missile
hbm:missile_taint, Taint-Tipped Missile
hbm:missile_micro, Micro-Nuclear Missile
hbm:missile_bhole, Black Hole Missile
hbm:missile_schrabidium, Schrabidium Missile
hbm:missile_emp, EMP Missile
hbm:missile_emp_strong, Strong EMP Missile
hbm:missile_anti_ballistic, Anti Ballistic Missile
hbm:missile_carrier, HTR-01 Carrier Rocket
hbm:missile_soyuz_lander, Orbital Module				 
hbm:missile_soyuz0, Soyuz-FG
hbm:missile_soyuz1, Soyuz-FG
hbm:missile_soyuz2, Soyuz-FG
hbm:warhead_generic_small, Small Warhead
hbm:warhead_incendiary_small, Small Incendiary Warhead
hbm:warhead_cluster_small, Small Cluster Warhead
hbm:warhead_buster_small, Small Bunker Buster Warhead
hbm:warhead_generic_medium, Medium Warhead
hbm:warhead_incendiary_medium, Medium Incendiary Warhead
hbm:warhead_cluster_medium, Medium Cluster Warhead
hbm:warhead_buster_medium, Medium Bunker Buster Warhead
hbm:warhead_generic_large, Large Warhead
hbm:warhead_incendiary_large, Large Incendiary Warhead
hbm:warhead_cluster_large, Large Cluster Warhead
hbm:warhead_buster_large, Large Bunker Buster Warhead
hbm:warhead_n2, N² Warhead
hbm:warhead_nuclear, Nuclear Warhead
hbm:warhead_mirvlet, MIRV
hbm:warhead_mirv, Thermonuclear Warhead
hbm:warhead_volcano, Tectonic Warhead
hbm:warhead_thermo_endo, Endothermic Warhead
hbm:warhead_thermo_exo, Exothermic Warhead
hbm:thruster_small, Small Thruster
hbm:thruster_medium, Medium Thruster
hbm:thruster_large, Large Thruster
hbm:cap_aluminium, Aluminium Cap
hbm:hull_small_steel, Small Steel Shell
hbm:hull_small_aluminium, Small Aluminium Shell
hbm:hull_big_steel, Big Steel Shell
hbm:hull_big_aluminium, Big Aluminium Shell
hbm:hull_big_titanium, Big Titanium Shell
hbm:fins_flat, Flat Steel Casing
hbm:fins_small_steel, Small Steel Grid Fins
hbm:fins_big_steel, Big Steel Grid Fins
hbm:fins_tri_steel, Large Steel Fins
hbm:fins_quad_titanium, Small Titanium Fins
hbm:sphere_steel, Steel Sphere
hbm:pedestal_steel, Steel Pedestal
hbm:dysfunctional_reactor, Dysfunctional Nuclear Reactor
hbm:rotor_steel, Large Steel Rotor
hbm:generator_steel, Generator Body
hbm:sat_head_mapper, High-Gain Optical Camera
hbm:sat_head_scanner, M700 Survey Scanner
hbm:sat_head_radar, Radar Dish
hbm:sat_head_laser, Death Ray
hbm:sat_head_resonator, Xenium Resonator
hbm:seg_10, Size 10 Connector
hbm:seg_15, Size 15 Connector
hbm:seg_20, Size 20 Connector
hbm:fuel_tank_small, Small Fuel Tank
hbm:fuel_tank_medium, Medium Fuel Tank
hbm:fuel_tank_large, Large Fuel Tank
hbm:tank_steel, Steel Tank
hbm:mp_thruster_10_kerosene, Size 10 Liquid Fuel Thruster
hbm:mp_thruster_10_solid, Size 10 Solid Fuel Thruster
hbm:mp_thruster_10_xenon, Size 10 Ion Thruster
hbm:mp_thruster_15_kerosene, Size 15 Liquid Fuel Thruster
hbm:mp_thruster_15_kerosene_dual, Size 15 Liquid Fuel Twin Thrusters
hbm:mp_thruster_15_kerosene_triple, Size 15 Liquid Fuel Triple Thrusters
hbm:mp_thruster_15_solid, Size 15 Solid Fuel Thruster
hbm:mp_thruster_15_solid_hexdecuple, Size 15 Solid Fuel Hexdecuple Thrusters
hbm:mp_thruster_15_hydrogen, Size 15 Hydrogen Thruster
hbm:mp_thruster_15_hydrogen_dual, Size 15 Hydrogen Twin Thrusters
hbm:mp_thruster_15_balefire_short, Size 15 Balefire Thruster with Nuclear Preheater (Shortened)
hbm:mp_thruster_15_balefire, Size 15 Balefire Thruster with Nuclear Preheater
hbm:mp_thruster_15_balefire_large, Size 15 Balefire Thruster with Nuclear Preheater (Heavy Duty Nozzle)
